MovieID,Title,Genres,AvgRating,NumRatings,WeightedRating,tmdb_id,imdb_id,poster_url,backdrop_url,overview
921,My Favorite Year (1982),Comedy,3.786036036036036,2442,3.6021392550845355,31044.0,84370,https://image.tmdb.org/t/p/w500/xksAhZJx1WmHM03OaePNe9IiEBt.jpg,,"Fledgling comic Benjy Stone can't believe his luck when his childhood hero, the swashbuckling matinee idol Alan Swann, gets booked to appear on the variety show he writes for. But when Swann arrives, he fails to live up to his silver screen image. Instead, he's a drunken womanizer who suffers from stage fright. Benjy is assigned to look after him before the show, and it's all he can do to keep his former idol from going completely off the rails."
2078,"Jungle Book, The (1967)",Animation|Children|Comedy|Musical,3.6534391534391535,8694,3.60183289569947,9325.0,61852,https://image.tmdb.org/t/p/w500/yN1kuupnPTLUprgfvC5WapgrxG4.jpg,https://image.tmdb.org/t/p/original/3sbmRuIpYEH5dMvec4z4JxKQHoj.jpg,"The boy Mowgli makes his way to the man-village with Bagheera, the wise panther. Along the way he meets jazzy King Louie, the hypnotic snake Kaa and the lovable, happy-go-lucky bear Baloo, who teaches Mowgli ""The Bare Necessities"" of life and the true meaning of friendship."
2150,"Gods Must Be Crazy, The (1980)",Adventure|Comedy,3.652831476006368,8794,3.6018148126716536,8393.0,80801,https://image.tmdb.org/t/p/w500/wntGWN2mpeS3QaUm1PTKAcTM9K7.jpg,https://image.tmdb.org/t/p/original/3gzI0UrLqIR9D40qshwduhGZCp3.jpg,A Coca-Cola bottle dropped from an airplane raises havoc among a normally peaceful tribe of African bushmen who believe it to be a utensil of the gods.
1393,Jerry Maguire (1996),Drama|Romance,3.621578027689413,22319,3.6014959190752664,9390.0,116695,https://image.tmdb.org/t/p/w500/lABvGN7fDk5ifnwZoxij6G96t2w.jpg,,"Jerry Maguire used to be a typical sports agent: willing to do just about anything he could to get the biggest possible contracts for his clients, plus a nice commission for himself. Then, one day, he suddenly has second thoughts about what he's really doing. When he voices these doubts, he ends up losing his job and all of his clients, save Rod Tidwell, an egomaniacal football player."
4105,"Evil Dead, The (1981)",Fantasy|Horror|Thriller,3.688670046801872,5128,3.60131297391652,764.0,83907,https://image.tmdb.org/t/p/w500/54C1qdaiSijIU5NeNb4WsPJdNkG.jpg,,"In 1979, a group of college students find a Sumerian Book of the Dead in an old wilderness cabin they've rented for a weekend getaway."
3347,Never Cry Wolf (1983),Adventure|Drama,3.9418250950570335,1315,3.601240098321372,14280.0,86005,https://image.tmdb.org/t/p/w500/e61tGxVtobTQuFPmAC7xWwdC4O1.jpg,https://image.tmdb.org/t/p/original/xDzub52wGcLB2XJwtRIhiW1u7TY.jpg,"A scientific researcher, sent on a government study: The Lupus Project, must investigate the possible ""menace"" of wolves in the north. To do so, he must survive in the wilderness for six months on his own. In the course of these events, he learns about the true beneficial and positive nature of the wolf species."
2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,3.626388808934431,17371,3.600651682853625,9473.0,158983,https://image.tmdb.org/t/p/w500/tS0PedvA2mFO9VCHYwQpaU1K36U.jpg,https://image.tmdb.org/t/p/original/2q3B90h2hZ6xJTvna9CIFDNaIr4.jpg,"In this feature film based on the hit animated series, the third graders of South Park sneak into an R-rated film by ultra-vulgar Canadian television personalities Terrance and Phillip, and emerge with expanded vocabularies that leave their parents and teachers scandalized. When outraged Americans try to censor the film, the controversy spirals into a call to wage war on Canada and Terrance and Phillip end up on death row, with the kids their only hope of rescue."
3783,Croupier (1998),Crime|Drama,3.81891495601173,2046,3.600500277815786,12706.0,159382,https://image.tmdb.org/t/p/w500/bLLa74hdq9qsJpcVqLSwm3fKzJn.jpg,,"Jack Manfred is an aspiring writer who to make ends meet, takes a job as a croupier. Jack remains an observer, knowing that everything in life is a gamble and that gamblers are born to lose. Inevitably, he gets sucked into the world of the casino which takes its toll on his relationships and the novel he is writing."
2690,"Ideal Husband, An (1999)",Comedy|Romance,3.7532534246575344,2920,3.6003038341717226,24137.0,122541,https://image.tmdb.org/t/p/w500/Aac3Kw7qAszSotkTNle4bvu3uuH.jpg,,"Sir Robert Chiltern is a successful government minister, well-off and with a loving wife. All this is threatened when Mrs Cheveley appears in London with damning evidence of a past misdeed. Sir Robert turns for help to his friend Lord Goring, an apparently idle philanderer and the despair of his father. Goring knows the lady of old, and, for him, takes the whole thing pretty seriously."
2970,Fitzcarraldo (1982),Adventure|Drama,3.947615324472244,1279,3.599387615887021,9343.0,83946,https://image.tmdb.org/t/p/w500/oBCnYEKcg1rMhr5JjDnrRpilvDd.jpg,,"Fitzcarraldo is a dreamer who plans to build an opera house in Iquitos, in the Peruvian Amazon, so, in order to finance his project, he embarks on an epic adventure to collect rubber, a very profitable product, in a remote and unexplored region of the rainforest."
2797,Big (1988),Comedy|Drama|Fantasy|Romance,3.6222188044704193,19506,3.599385789583648,2280.0,94737,https://image.tmdb.org/t/p/w500/eWhCDJiwxvx3YXkAFRiHjimnF0j.jpg,https://image.tmdb.org/t/p/original/bi9ihIMB9DoXs7odkS5oKkHoK2o.jpg,When a young boy makes a wish at a carnival machine to be big—he wakes up the following morning to find that it has been granted and his body has grown older overnight. But he is still the same 13-year-old boy inside. Now he must learn how to cope with the unfamiliar world of grown-ups including getting a job and having his first romantic encounter with a woman.
1964,Klute (1971),Drama|Mystery,3.7935639229422073,2284,3.5988678823055382,466.0,67309,https://image.tmdb.org/t/p/w500/tVyINAsNGSgD1OIstqwCcs7wyGH.jpg,,A high-priced call girl is forced to depend on a reluctant private eye when she is stalked by a psychopath.
1907,Mulan (1998),Adventure|Animation|Children|Comedy|Drama|Musical|Romance,3.6545775091298327,7941,3.598620590459968,10674.0,120762,https://image.tmdb.org/t/p/w500/jAbexAtB0aSfP5Ay4TpWHARyVnG.jpg,,"When Imperial China calls one man from every family to defend the empire from invading Huns, a young woman disguises herself as a soldier to take her ailing father’s place. Facing ruthless invaders, brutal training, and the risk of execution if discovered, she must decide who she truly is— and what she’s willing to fight for."
3271,Of Mice and Men (1992),Drama,3.7228627671541057,3556,3.598100233001201,9609.0,105046,https://image.tmdb.org/t/p/w500/qAHLUMZyoW3iwj2b01B2nKcePTA.jpg,,"Two drifters, one a gentle but slow giant, try to make money working the fields during the Depression so they can fulfill their dreams."
501,Naked (1993),Drama,3.8313125988402734,1897,3.597713782414289,21450.0,107653,https://image.tmdb.org/t/p/w500/xMYP4uaNeyPmX4FQ2xxWk2eIN6K.jpg,https://image.tmdb.org/t/p/original/uIh3mW3AuSM7ww7NYtvSWDQ1zc7.jpg,An unemployed Brit vents his rage on unsuspecting strangers as he embarks on a nocturnal London odyssey.
96821,"Perks of Being a Wallflower, The (2012)",Drama|Romance,3.910283687943264,1410,3.5968368245784457,84892.0,1659337,https://image.tmdb.org/t/p/w500/aKCvdFFF5n80P2VdS7d8YBwbCjh.jpg,,"Pittsburgh, Pennsylvania, 1991. High school freshman Charlie is a wallflower, always watching life from the sidelines, until two senior students, Sam and her stepbrother Patrick, become his mentors, helping him discover the joys of friendship, music and love."
3703,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi,3.647213339424394,8756,3.59675133107941,8810.0,82694,https://image.tmdb.org/t/p/w500/l1KVEhkGDpWRzQ0VqIhZqDDuOim.jpg,,"Max Rockatansky returns as the heroic loner who drives the dusty roads of a postapocalyptic Australian Outback in an unending search for gasoline. Arrayed against him and the other scraggly defendants of a fuel-depot encampment are the bizarre warriors commanded by the charismatic Lord Humungus, a violent leader whose scruples are as barren as the surrounding landscape."
4361,Tootsie (1982),Comedy|Romance,3.651777916406737,8015,3.5966650573089542,9576.0,84805,https://image.tmdb.org/t/p/w500/ngyCzZwb9y5sMUCig5JQT4Y33Q.jpg,https://image.tmdb.org/t/p/original/dGRGes6Yw0vK1IymLatHBXGvvpS.jpg,"When struggling, out of work actor Michael Dorsey secretly adopts a female alter ego—Dorothy Michaels—in order to land a part in a daytime drama, he unwittingly becomes a feminist icon and ends up in a romantic pickle."
8340,Escape from Alcatraz (1979),Drama|Thriller,3.7774578362813656,2431,3.5960760512165075,10734.0,79116,https://image.tmdb.org/t/p/w500/uORr2GXQnyqgBOg6tVsRCJD2qxc.jpg,https://image.tmdb.org/t/p/original/lfLVH3F8Xt8nITqG9cn97b54au1.jpg,"San Francisco Bay, January 18, 1960. Frank Lee Morris is transferred to Alcatraz, a maximum security prison located on a rocky island. Although no one has ever managed to escape from there, Frank and other inmates begin to carefully prepare an escape plan."
52281,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller,3.7153908794788273,3684,3.5958008239633665,253768.0,462322,https://image.tmdb.org/t/p/w500/dioWQ1zC01TizqKPXbD9eGxUhlO.jpg,,"Sue Perkins explores three regions of Thailand, meeting extraordinary people and animals."
3836,Kelly's Heroes (1970),Action|Comedy|War,3.800092980009298,2151,3.5954752193644093,11589.0,65938,https://image.tmdb.org/t/p/w500/hleMxFKSC42yT0TClS4G29HV11n.jpg,,A misfit group of World War II American soldiers goes AWOL to rob a bank behind German lines.
2924,Drunken Master (Jui kuen) (1978),Action|Comedy,3.8160140562248994,1992,3.595229436484668,11230.0,80179,https://image.tmdb.org/t/p/w500/cf43J2SH8tECZVl9N5n0Q6Ckche.jpg,https://image.tmdb.org/t/p/original/oxQJT3CCwxRRDgnPUZvT6xmts61.jpg,"After getting into trouble, a mischievous young man is sent to train under a brutal, but slovenly old beggar, who teaches him the secret of the Drunken Fist."
86345,Louis C.K.: Hilarious (2010),Comedy,4.071817192600653,919,3.5944250071826103,45523.0,1421373,https://image.tmdb.org/t/p/w500/8mJMrrT4tkfZLMFvKQ0Hq6jlXbp.jpg,,"In this unique and dynamic live concert experience, Louis C.K.'s exploration of life after 40 destroys politically correct images of modern life with thoughts we have all had...but would rarely admit to."
6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",Crime|Fantasy|Horror,3.9123188405797102,1380,3.594414012211566,234.0,10323,https://image.tmdb.org/t/p/w500/myK9DeIsXWGKgUTZyGXg2IfFk0W.jpg,,"Francis, a young man, recalls in his memory the horrible experiences he and his fiancée Jane recently went through. Francis and his friend Alan visit The Cabinet of Dr. Caligari, an exhibit where the mysterious doctor shows the somnambulist Cesare, and awakens him for some moments from his death-like sleep."
7116,Diabolique (Les diaboliques) (1955),Horror|Mystery|Thriller,4.010931558935361,1052,3.594191704778564,827.0,46911,https://image.tmdb.org/t/p/w500/jE8ygUYBUGyUcM4sR6iinPqYeDK.jpg,https://image.tmdb.org/t/p/original/rcEUuRtr0dFL078bNeXL8pQqrMK.jpg,"The cruel and abusive headmaster of a boarding school, Michel Delassalle, is murdered by an unlikely duo -- his meek wife and the mistress he brazenly flaunts. The women become increasingly unhinged by a series of odd occurrences after Delassalle's corpse mysteriously disappears."
249,Immortal Beloved (1994),Drama|Romance,3.682121212121212,4950,3.5936895965098348,13701.0,110116,https://image.tmdb.org/t/p/w500/lkqz2R5pjXeDaiIjR3Z6JTGjtg6.jpg,https://image.tmdb.org/t/p/original/4wrdhfmmv9fQkmiPRl3d8NACjh9.jpg,"A chronicle of the life of infamous classical composer Ludwig van Beethoven and his painful struggle with hearing loss. Following Beethoven's death in 1827, his assistant, Schindler, searches for an elusive woman referred to in the composer's love letters as ""immortal beloved."" As Schindler solves the mystery, a series of flashbacks reveal Beethoven's transformation from passionate young man to troubled musical genius."
4022,Cast Away (2000),Drama,3.6164542906995183,18913,3.5933347292638795,8358.0,162222,https://image.tmdb.org/t/p/w500/7lLJgKnAicAcR5UEuo8xhSMj18w.jpg,,"Chuck Noland, a top international manager for FedEx, and Kelly, a Ph.D. student, are in love and heading towards marriage. Then Chuck's plane to Malaysia crashes at sea during a terrible storm. He's the only survivor, and finds himself marooned on a desolate island. With no way to escape, Chuck must find ways to survive in his new home."
5319,Nine Queens (Nueve reinas) (2000),Crime|Thriller,3.9442215088282495,1246,3.5933133466923817,18079.0,247586,https://image.tmdb.org/t/p/w500/u2L4Foderu7SCPci5c3jsUfEJPP.jpg,https://image.tmdb.org/t/p/original/e4tZvefBtA6P1T0vAPfeXG4Bj3r.jpg,"Two con artists try to swindle a stamp collector by selling him a sheet of counterfeit rare stamps, the ""nine queens""."
1124,On Golden Pond (1981),Drama,3.6875539257981016,4636,3.59325776869185,11816.0,82846,https://image.tmdb.org/t/p/w500/ic4f03J6pnf9cpQmVDABFhUpbCU.jpg,https://image.tmdb.org/t/p/original/ydGY4z0hN8XebemBOJgnTD4ceiJ.jpg,"For Norman and Ethel Thayer, this summer on golden pond is filled with conflict and resolution. When their daughter Chelsea arrives, the family is forced to renew the bonds of love and overcome the generational friction that has existed for years."
86377,Louis C.K.: Shameless (2007),Comedy,4.08361391694725,891,3.593145965624668,24447.0,927619,https://image.tmdb.org/t/p/w500/kSAKi7kvolRwrV5vGM5aMLdhYnX.jpg,,"Louis C.K. is back on HBO in an ALL-NEW hour of raw no-holds-barred stand-up comedy! The creator and star of the 2006 comedy series Lucky Louie, performs in front of a live audience in LA at the Henry Fonda Theater. Louis C.K. covers issues near and dear to his heart like marriage, lying to your spouse, having kids and losing your privacy, and obligatory sex among husbands and wives."
6552,Dirty Pretty Things (2002),Crime|Drama|Thriller,3.784835164835165,2275,3.592893265479648,3472.0,301199,https://image.tmdb.org/t/p/w500/nWpXOqB1STDq8ji3rQawcg1fGS9.jpg,https://image.tmdb.org/t/p/original/4Q28PE1ZlRBMZqRluoVkP3NN7eO.jpg,An undocumented immigrant finds a human heart in one of the toilets of the west London hotel where he works with other undocumented immigrants.
102445,Star Trek Into Darkness (2013),Action|Adventure|Sci-Fi|IMAX,3.8143074581430745,1971,3.592814651747625,54138.0,1408101,https://image.tmdb.org/t/p/w500/Aim3kVNh1MPIxPEFeJrl9e9Uf1a.jpg,,"When the crew of the Enterprise is called back home, they find an unstoppable force of terror from within their own organization has detonated the fleet and everything it stands for, leaving our world in a state of crisis.  With a personal score to settle, Captain Kirk leads a manhunt to a war-zone world to capture a one man weapon of mass destruction. As our heroes are propelled into an epic chess game of life and death, love will be challenged, friendships will be torn apart, and sacrifices must be made for the only family Kirk has left: his crew."
3521,Mystery Train (1989),Comedy|Drama,3.897337070777856,1427,3.5920891806572346,11305.0,97940,https://image.tmdb.org/t/p/w500/f11xq7dBGhz9UDc3dabldAGeXVH.jpg,,"In Memphis, Tennessee, over the course of a single night, the Arcade Hotel, run by an eccentric night clerk and a clueless bellboy, is visited by a young Japanese couple traveling in search of the roots of rock; an Italian woman in mourning who stumbles upon a fleeing charlatan girl; and a comical trio of accidental thieves looking for a place to hide."
2937,"Palm Beach Story, The (1942)",Comedy,4.0875995449374285,879,3.5920733639080966,32255.0,35169,https://image.tmdb.org/t/p/w500/vl3MVnrUsCa0wRsFTVU0ohbtWy6.jpg,https://image.tmdb.org/t/p/original/2b999zCG0DGjePd9fpA2keMspey.jpg,"A New York inventor, Tom Jeffers, needs cash to develop his big idea, so his adoring wife, Gerry, decides to raise it by divorcing him and marrying an eccentric Florida millionaire, J. D. Hackensacker III."
30803,3-Iron (Bin-jip) (2004),Drama|Romance,4.01205400192864,1037,3.592053359075192,1280.0,423866,https://image.tmdb.org/t/p/w500/mejeTOe8aGWyAAjaGj7Mi66Vtfc.jpg,https://image.tmdb.org/t/p/original/nqY8yuxLU4K9cSCQpsW4PGyotlN.jpg,A drifter lives in people's houses while they are away and repays them by doing chores for them. His life changes when he meets a beautiful woman who wants to escape her unhappy marriage.
3072,Moonstruck (1987),Comedy|Romance,3.650040225261464,7458,3.5917039705954417,2039.0,93565,https://image.tmdb.org/t/p/w500/2mnVWpvsHEHHnfvLn1NXYVvBGl5.jpg,,"37-year-old Italian-American widow Loretta Castorini believes she is unlucky in love, and so accepts a marriage proposal from her boyfriend Johnny, even though she doesn't love him. When she meets his estranged younger brother Ronny, an emotional and passionate man, she finds herself drawn to him. She tries to resist, but Ronny, who blames his brother for the loss of his hand, has no scruples about aggressively pursuing her while Johnny is out of the country. As Loretta falls for Ronny, she learns that she's not the only one in her family with a secret romance."
549,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,3.891379310344828,1450,3.5915096494412184,20967.0,108328,https://image.tmdb.org/t/p/w500/3GTmkUpCb1uL7psLYqAHyIyld51.jpg,https://image.tmdb.org/t/p/original/zMohGSjqCVEIzvpPQU09HNf1N6R.jpg,"A collection of vignettes highlighting different aspects of the life, work, and character of the acclaimed Canadian classical pianist."
6001,"King of Comedy, The (1983)",Comedy|Drama,3.845342706502636,1707,3.591011787877954,262.0,85794,https://image.tmdb.org/t/p/w500/m24EbHxT9NGYEkOlu29YcLOgjgK.jpg,https://image.tmdb.org/t/p/original/7Mh1DM4kCMbN93C2MlUavYbH5YM.jpg,"Aspiring comic Rupert Pupkin attempts to achieve success in show business by stalking his idol, a late night talk-show host who craves his own privacy."
5992,"Hours, The (2002)",Drama|Romance,3.699029126213592,4017,3.590967520291078,590.0,274558,https://image.tmdb.org/t/p/w500/4myDtowDJQPQnkEDB1IWGtJR1Fo.jpg,,"The story of three women searching for more potent, meaningful lives. Each is alive at a different time and place, all are linked by their yearnings and their fears. Their stories intertwine, and finally come together in a surprising, transcendent moment of shared recognition."
1216,"Big Blue, The (Grand bleu, Le) (1988)",Adventure|Drama|Romance,3.8403337169159952,1738,3.5907451107921693,175.0,95250,https://image.tmdb.org/t/p/w500/3t5t7yaFiTJQlqxiTkXJMFZdkh3.jpg,https://image.tmdb.org/t/p/original/1J28PJOkusMN5Ab9Q3oF310e11k.jpg,"Childhood friends Jacques and Enzo share a passion for the danger of free diving. Jacques, following in the footsteps of his father, who died at sea when Jacques was a boy, harbors a remarkable ability to adjust his heart rate and breathing patterns in the water, with his vital signs more closely resembling those of dolphins than men."
3527,Predator (1987),Action|Sci-Fi|Thriller,3.620313682327853,14537,3.590496564093449,106.0,93773,https://image.tmdb.org/t/p/w500/k3mW4qfJo6SKqe6laRyNGnbB9n5.jpg,,A team of elite commandos on a secret mission in a Central American jungle come to find themselves hunted by an extraterrestrial warrior.
55269,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama,3.736975642760487,2956,3.5903897024755427,4538.0,838221,https://image.tmdb.org/t/p/w500/oSW5OVXTulaIXcoNwJAp5YEKpbP.jpg,,"Three American brothers who have not spoken to each other in a year set off on a train voyage across India with a plan to find themselves and bond with each other -- to become brothers again like they used to be. Their ""spiritual quest"", however, veers rapidly off-course (due to events involving over-the-counter pain killers, Indian cough syrup, and pepper spray)."
3476,Jacob's Ladder (1990),Horror|Mystery,3.6765234765234767,5005,3.590041742750888,2291.0,99871,https://image.tmdb.org/t/p/w500/ufLcHIi1aXjjH8MediAMvnwDsVI.jpg,https://image.tmdb.org/t/p/original/oubk1SEFtg3Q8eOncFvGQVa6OoP.jpg,"After returning home from the Vietnam War, veteran Jacob Singer struggles to maintain his sanity. Plagued by hallucinations and flashbacks, Singer rapidly falls apart as the world and people around him morph and twist into disturbing images. His girlfriend, Jezzie, and ex-wife, Sarah, try to help, but to little avail. Even Singer's chiropractor friend, Louis, fails to reach him as he descends into madness."
3052,Dogma (1999),Adventure|Comedy|Fantasy,3.617279248397131,15753,3.5898212893383965,1832.0,120655,https://image.tmdb.org/t/p/w500/oxhHl2YokTqcP44QK5tiTgjgLgk.jpg,,An abortion clinic worker with a special heritage is called upon to save the existence of humanity from being negated by two renegade angels trying to exploit a loophole and re-enter Heaven.
2355,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy,3.610603469337894,20465,3.589489381448153,9487.0,120623,https://image.tmdb.org/t/p/w500/Ah3J9OJVc2CNCuH2zMydXy9fmIC.jpg,,"On behalf of ""oppressed bugs everywhere,"" an inventive ant named Flik hires a troupe of warrior bugs to defend his bustling colony from a horde of freeloading grasshoppers led by the evil-minded Hopper."
4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy,3.614333778061373,17239,3.5892844809881,671.0,241527,https://image.tmdb.org/t/p/w500/wuMc08IPKEatf9rnMNXvIDxqP4W.jpg,,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard—with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths—and about the villain who's to blame."
214,Before the Rain (Pred dozhdot) (1994),Drama|War,4.04723991507431,942,3.5890958586864627,19155.0,110882,https://image.tmdb.org/t/p/w500/sAVSVFonnNkup5xnlxDkuRrmI2N.jpg,https://image.tmdb.org/t/p/original/sblkcCiwGeRhiOvQOe8txic0DZe.jpg,"The circularity of violence seen in a story that circles on itself. In Macedonia, during the war in Bosnia, Christians hunt an ethnic Albanian girl who may have murdered one of their own. A young monk who's taken a vow of silence offers her protection. In London, a photographic editor who's pregnant needs to talk it out with her estranged husband and chooses a toney restaurant."
665,Underground (1995),Comedy|Drama|War,3.9647212543554007,1148,3.588953791662603,11902.0,114787,https://image.tmdb.org/t/p/w500/h8N6y13t4VusrDdH5PzTkwvBvgN.jpg,https://image.tmdb.org/t/p/original/2nerKhF40OzjnGGOyzHcsAw8T53.jpg,"Black marketeers Marko and Blacky manufacture and sell weapons to the Communist resistance in WWII Belgrade, living the good life along the way. Marko's surreal duplicity propels him up the ranks of the Communist Party, and he eventually abandons Blacky and steals his girlfriend. After a lengthy stay in a below-ground shelter, the couple reemerges during the Yugoslav Civil War of the 1990s as Marko sees the opportunity to exploit the situation."
44761,Brick (2005),Crime|Drama|Film-Noir|Mystery,3.795717035611165,2078,3.588448813228036,9270.0,393109,https://image.tmdb.org/t/p/w500/5WVk8JpNIxepn4fpZzQeCumkOL5.jpg,,A teenage loner pushes his way into the underworld of a high school crime ring to investigate the disappearance of his ex-girlfriend.
3503,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,3.7884078212290495,2148,3.588107433020024,593.0,69293,https://image.tmdb.org/t/p/w500/pgqj7QoBPWFLLKtLEpPmFYFRMgB.jpg,https://image.tmdb.org/t/p/original/qOGuM0QINhH7MfNAiOZtmlaDLgj.jpg,A psychologist is sent to a space station orbiting a planet called Solaris to investigate the death of a doctor and the mental problems of cosmonauts on the station. He soon discovers that the water on the planet is a type of brain which brings out repressed memories and obsessions.
2144,Sixteen Candles (1984),Comedy|Romance,3.638885602744588,8453,3.588003567252668,15144.0,88128,https://image.tmdb.org/t/p/w500/A3WGCAgJF33kZdlxUdyXHYdbYax.jpg,https://image.tmdb.org/t/p/original/6hgpBRaa1mWIrDGvkkf8BIusTZ4.jpg,"With the occasion all but overshadowed by her sister's upcoming wedding, angst-ridden Samantha faces her 16th birthday with typical adolescent dread. Samantha pines for studly older boy Jake, but worries that her chastity will be a turnoff for the popular senior. Meanwhile, she must constantly rebuff the affections of nerdy Ted, who is unfortunately the only boy in school who seems to take an interest in her."
2202,Lifeboat (1944),Drama|War,3.864603481624758,1551,3.5876235538333505,13321.0,37017,https://image.tmdb.org/t/p/w500/2QXpzBMJJtmH7JvVf0ZzENvgc1o.jpg,https://image.tmdb.org/t/p/original/X5kdpMCowusOsub7jSHSnALysp.jpg,"During World War II, a small group of survivors is stranded in a lifeboat together after the ship they were traveling on is destroyed by a German U-boat."
261,Little Women (1994),Drama,3.628918684286679,10367,3.5874963652950616,9587.0,110367,https://image.tmdb.org/t/p/w500/1ZzH1XMcKAe5NdrKL5MfcqZHHsZ.jpg,https://image.tmdb.org/t/p/original/cIxRNZqafLWrS9WfkB7e7v6aJ0g.jpg,Four sisters come of age in America in the aftermath of the Civil War.
6299,"Winged Migration (Peuple migrateur, Le) (2001)",Documentary,3.9198295894655306,1291,3.587350908180737,11516.0,301727,https://image.tmdb.org/t/p/w500/qjv7cYLSufwf03So0SuRFU7sRxB.jpg,,"This documentary follows various migratory bird species on their long journeys from their summer homes to the equator and back, covering thousands of miles and navigating by the stars. These arduous treks are crucial for survival, seeking hospitable climates and food sources. Birds face numerous challenges, including crossing oceans and evading predators, illness, and injury. Although migrations are undertaken as a community, birds disperse into family units once they reach their destinations, and every continent is affected by these migrations, hosting migratory bird species at least part of the year."
1236,Trust (1990),Comedy|Drama|Romance,4.042993630573249,942,3.5873445452013497,37291.0,103130,https://image.tmdb.org/t/p/w500/9wE7LuIkvuPfr4Ye6fMqPXHqaiE.jpg,,"After being thrown away from home, pregnant high school dropout Maria meets Matthew, a highly educated and extremely moody electronics repairman. The two begin an unusual romance built on their sense of mutual admiration and trust."
65514,Ip Man (2008),Action|Drama|War,3.9734473447344736,1111,3.5872380518711307,14756.0,1220719,https://image.tmdb.org/t/p/w500/9bUIrDKnesNbBL1nAl1nt7gtocE.jpg,https://image.tmdb.org/t/p/original/69QJSMkm5Hh0x9fLElZ8hjv5N4P.jpg,"A semi-biographical account of Yip Man, the first martial arts master to teach the Chinese martial art of Wing Chun. The film focuses on events surrounding Ip that took place in the city of Foshan between the 1930s to 1940s during the Second Sino-Japanese War. Directed by Wilson Yip, the film stars Donnie Yen in the lead role, and features fight choreography by Sammo Hung."
1171,Bob Roberts (1992),Comedy,3.716175586289838,3326,3.5871882907540447,10608.0,103850,https://image.tmdb.org/t/p/w500/j4PokuSIrmbN5oCR54D8kiI0U6a.jpg,,"Millionaire conservative Bob Roberts launches an insurgent campaign against incumbent senator Brickley Paiste, firing up crowds at his rallies by singing '60s-style acoustic folk songs with lyrics espousing far-right conservative social and economic views."
1061,Sleepers (1996),Thriller,3.635869565217391,8740,3.586837427220777,819.0,117665,https://image.tmdb.org/t/p/w500/yUpiEk2EojS9ZEXb3nIQonQCYYF.jpg,,Two gangsters seek revenge on the state jail worker who during their stay at a youth prison sexually abused them. A sensational court hearing takes place to charge him for the crimes.
2529,Planet of the Apes (1968),Action|Drama|Sci-Fi,3.620414108014486,12702,3.58669146548276,871.0,63442,https://image.tmdb.org/t/p/w500/2r9iKnlSYEk4daQadsXfcjHfIjQ.jpg,https://image.tmdb.org/t/p/original/gmJOXle5QeOOVFEYOVBOkmIJUWV.jpg,"Astronaut Taylor crash lands on a distant planet ruled by apes who use a primitive race of humans for experimentation and sport. Soon Taylor finds himself among the hunted, his life in the hands of a benevolent chimpanzee scientist."
111759,Edge of Tomorrow (2014),Action|Sci-Fi|IMAX,3.8436374549819927,1666,3.586600711848365,137113.0,1631867,https://image.tmdb.org/t/p/w500/nBM9MMa2WCwvMG4IJ3eiGUdbPe6.jpg,,"Major Bill Cage is an officer who has never seen a day of combat when he is unceremoniously demoted and dropped into combat. Cage is killed within minutes, managing to take an alpha alien down with him. He awakens back at the beginning of the same day and is forced to fight and die again... and again - as physical contact with the alien has thrown him into a time loop."
80489,"Town, The (2010)",Crime|Drama|Thriller,3.779378658262044,2221,3.586582919236565,23168.0,840361,https://image.tmdb.org/t/p/w500/3NIzyXkfylsjflRKSz8Fts3lXzm.jpg,https://image.tmdb.org/t/p/original/owAe5rRStnX7ibVAPmza3NCXjCy.jpg,"Doug MacRay is a longtime thief, who, smarter than the rest of his crew, is looking for his chance to exit the game. When a bank job leads to the group kidnapping an attractive branch manager, he takes on the role of monitoring her – but their burgeoning relationship threatens to unveil the identities of Doug and his crew to the FBI Agent who is on their case."
594,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,3.610491950917482,17766,3.586403335840479,408.0,29583,https://image.tmdb.org/t/p/w500/3VAHfuNb6Z7UiW12iYKANSPBl8m.jpg,https://image.tmdb.org/t/p/original/4yWayBvwl9gHXaWrDrAslxjL7mh.jpg,"A beautiful girl, Snow White, takes refuge in the forest in the house of seven dwarfs to hide from her stepmother, the wicked Queen. The Queen is jealous because she wants to be known as ""the fairest in the land,"" and Snow White's beauty surpasses her own."
